Geography,avgAnnCount,avgDeathsPerYear,incidenceRate,medIncome,popEst2015,povertyPercent,studyPerCap,binnedInc,MedianAge,MedianAgeMale,MedianAgeFemale,AvgHouseholdSize,PercentMarried,PctNoHS18_24,PctHS18_24,PctSomeCol18_24,PctBachDeg18_24,PctHS25_Over,PctBachDeg25_Over,PctEmployed16_Over,PctUnemployed16_Over,PctPrivateCoverage,PctPrivateCoverageAlone,PctEmpPrivCoverage,PctPublicCoverage,PctPublicCoverageAlone,PctWhite,PctBlack,PctAsian,PctOtherRace,PctMarriedHouseholds,BirthRate,TARGET_deathRate,City,State,Region,Division
"Wyandotte County, Kansas",1192.5,326.0,453.5494221,37087,153227.875,24.4,209.76802446875,0,33.3,32.4,34.2,2.71,41.7,24.7,33.7,40.977034120734906,6.8,32.9,10.7,58.7,11.2,51.4,40.6,36.8,35.3,23.6,61.71100581,24.28018855,2.680286200625,5.051674124625,38.97061322,6.377617291,221.8,1650,16,0,7
"Athens County, Ohio",271.0,105.0,489.6,34216,65886.0,29.9,15.17773123,9,28.0,27.5,28.6,2.47,35.1,2.3,15.7,40.977034120734906,7.0,32.3,13.9,47.7,10.9,70.6,58.6,51.4,31.3,18.6,91.04257087,2.328623757,2.680286200625,0.333979746,40.43404785,2.52476505,192.1,63,35,0,0
"Kent County, Michigan",1192.5,329.875,473.3,53342,153227.875,15.3,209.76802446875,6,34.8,33.9,35.8,2.63,49.2,13.2,26.7,40.977034120734906,12.4,25.5,21.8,63.4,7.7,72.2,59.5,53.6,29.7,16.4,81.24174818,9.722771005,2.499076439,2.608618834,49.44003503,5.98333118,160.2,784,22,0,0
"Douglas County, Colorado",984.0,259.0,424.0,72741,153227.875,3.7,209.76802446875,8,37.6,36.9,38.2,2.76,65.6,14.9,28.8,40.977034120734906,12.7,12.9,26.150000000000002,70.3,4.1,88.9,69.85,67.65,13.8,5.6,90.51255155,1.080221778,2.680286200625,1.125502486,66.6645667,4.964771639,128.4,442,5,3,3
"Allegheny County, Pennsylvania",1192.5,329.875,501.2,52385,153227.875,13.1,209.76802446875,6,40.9,38.8,42.9,2.26,45.4,10.2,25.0,40.977034120734906,15.849999999999998,29.8,22.1,59.8,7.1,76.9,48.45377358490566,53.6,31.2,14.0,80.81200833,13.00667265,2.680286200625,0.404988852,42.45865232,5.044224477,182.1,23,38,1,2
"Nance County, Nebraska",22.0,9.0,395.7,48535,3595.0,11.7,0.0,5,45.9,44.2,48.1,2.25,57.5,12.7,35.4,40.977034120734906,12.2,38.1,10.9,60.9,3.2,74.9,57.9,45.5,29.0,9.9,99.61527892,0.054960154,0.054960154,0.0,54.32816537,7.391304348,141.8,1029,27,0,7
"Pembina County, North Dakota",43.0,22.0,381.4,56298,7091.0,8.9,141.023833,7,47.2,45.7,48.4,2.14,60.2,13.4,41.4,40.977034120734906,14.9,38.6,15.2,63.1,3.5,79.7,48.45377358490566,46.9,30.4,10.7,94.85151263,0.235914516,0.083263947,1.082431307,52.69406393,8.209538702,177.0,1145,34,0,7
"Lyon County, Kansas",1192.5,65.0,453.5494221,43038,33339.0,18.0,209.76802446875,3,32.5,32.5,32.4,2.43,46.0,9.3,23.6,40.977034120734906,7.7,33.4,16.6,62.7,7.2,67.3,55.2,46.4,29.5,16.5,88.18659973,2.537206383,2.041121272,3.057199211,44.49216395,7.999080565,182.9,904,16,0,7
"Cleveland County, North Carolina",574.0,232.0,481.6,39444,96879.0,21.1,113.5436988,1,41.4,39.8,42.6,2.55,48.6,14.6,33.0,40.977034120734906,6.4,34.6,9.8,52.2,12.6,58.4,43.9,39.5,39.8,22.7,75.80933956,20.84834016,0.981703678,0.621539855,47.84396444,4.050285512,194.3,315,33,2,6
"Merrick County, Nebraska",48.0,18.0,448.8,50893,7787.0,10.4,0.0,5,43.8,43.3,45.2,2.28,60.9,12.0,43.5,40.977034120734906,3.8,34.5,12.1,67.1,5.2,75.6,55.3,42.0,33.7,12.1,96.33487654,0.488683128,0.102880658,0.694444444,55.93984962,4.215304799,163.6,971,27,0,7
"Childress County, Texas",34.0,15.0,441.6,39025,7088.0,22.0,0.0,1,34.6,31.6,37.3,2.44,49.2,35.1,35.3,40.977034120734906,5.6,40.1,11.6,45.0,5.2,64.6,45.5,41.1,38.2,18.6,80.76214761,9.633092506,1.884119564,3.244085565,53.82685069,9.37468615325,192.3,286,43,2,8
"Chester County, Pennsylvania",1192.5,329.875,486.2,72741,153227.875,7.3,149.2424492,8,40.1,38.8,41.2,2.66,55.9,11.4,28.6,40.977034120734906,14.4,23.2,26.150000000000002,64.7,5.9,82.4,68.9,61.6,21.9,9.3,86.42420414,5.913334131,2.680286200625,1.107499652,58.35469775,4.919274098,159.1,282,38,1,2
"Smyth County, Virginia",171.0,92.0,389.1,37831,31470.0,19.7,0.0,1,44.3,42.8,46.1,2.43,51.7,14.7,44.8,40.977034120734906,4.6,38.8,9.2,50.8,6.4,59.2,44.2,39.8,41.4,24.3,96.08621668,2.136509737,0.343480179,0.012604777,49.67565455,6.188734455,202.4,1375,46,2,6
"Lowndes County, Alabama",67.0,28.0,507.2,30675,10458.0,31.4,0.0,9,39.5,37.8,41.2,2.49,34.8,33.9,34.8,29.5,1.8,35.3,10.2,40.9,13.2,54.7,48.45377358490566,28.9,45.8,25.4,25.49804506,24.78542709025,0.0,0.0,32.83512377,3.731942215,211.9,896,0,2,1
"Gibson County, Indiana",174.0,71.0,427.8,46466,33775.0,11.8,0.0,4,40.0,38.6,41.6,2.51,55.2,17.0,38.0,39.7,5.3,40.3,10.5,60.3,4.3,73.4,48.45377358490566,54.8,28.3,13.6,94.8526791,1.642509208,0.24949507,0.88808364,54.80842619,7.615257958,170.0,559,14,0,0
"Decatur County, Kansas",1192.5,13.0,453.5494221,41434,2932.0,13.9,0.0,2,52.3,51.9,52.8,1.91,54.4,11.3,40.6,40.977034120734906,15.849999999999998,37.6,18.5,57.1,3.8,67.8,45.5,35.6,40.0,16.1,96.5232358,0.413080895,0.0,0.413080895,42.70196877,7.127429806,214.7,413,16,0,7
"Hutchinson County, Texas",110.0,42.0,422.7,51508,21734.0,13.9,0.0,6,37.3,36.1,38.7,2.62,51.5,20.9,37.6,39.9,1.6,31.2,10.8,55.7,5.3,60.9,45.2,40.7,34.3,18.8,89.02461341,2.726690457,0.613047854,3.527312654,48.88513921,7.239057239,158.9,712,43,2,8
"Whitfield County, Georgia",409.0,178.0,415.7,43731,104216.0,20.7,0.0,3,34.8,33.2,36.6,2.96,52.2,20.5,31.4,40.977034120734906,7.4,28.9,8.5,58.0,10.3,54.4,44.8,40.7,31.8,20.8,88.33127127,3.981402722,1.381263532,4.22401794,54.74475777,6.314687286,182.8,1610,10,2,6
"Cochran County, Texas",15.0,7.0,437.3,39870,2953.0,20.7,0.0,1,34.9,34.6,35.4,2.79,52.0,37.55,26.6,40.977034120734906,0.0,29.7,7.4,52.8,8.5,43.6,31.8,25.4,35.3,21.6,85.73337788,3.942532576,0.033411293,5.051674124625,52.91262136,7.357357357,187.5,322,43,2,8
"Carbon County, Wyoming",77.0,26.0,426.1,58225,15559.0,12.3,64.27148274,7,39.0,38.2,39.8,2.44,53.2,17.6,41.6,40.977034120734906,6.6,35.6,13.6,63.5,4.3,71.2,57.0,51.5,27.1,13.0,91.59412923,1.410508927,0.21602389,1.855263994,51.06417813,5.625,151.5,232,50,3,3
"Garrett County, Maryland",166.0,64.0,417.1,47441,29460.0,12.4,0.0,4,44.5,42.8,45.6,2.47,56.5,15.8,31.8,40.977034120734906,7.8,42.2,10.2,56.1,7.0,62.5,46.7,41.0,41.4,23.2,97.29312716,0.603763459,0.412571697,0.09391876,57.15249094,6.553245117,154.8,546,20,2,6
"Denver County, Colorado",1192.5,329.875,439.2,54872,153227.875,15.9,209.76802446875,7,34.1,33.8,34.3,2.3,39.2,15.2,22.4,40.977034120734906,15.849999999999998,17.7,26.150000000000002,66.3,6.3,62.1,52.9,44.6,31.1,21.1,76.08080609,9.706397559,2.680286200625,5.051674124625,33.83092514,5.543167508,163.7,420,5,3,3
"Kingsbury County, South Dakota",45.0,15.0,570.7874999999999,51837,4990.0,10.1,0.0,6,46.0,45.1,47.1,2.18,64.2,8.5,36.8,40.977034120734906,12.1,37.4,17.4,64.4,2.0,80.0,59.5,46.9,29.9,11.3,96.18171138,0.607009986,0.646171921,1.116115136,56.37319317,6.58436214,165.5,802,41,0,7
"Martin County, North Carolina",164.0,61.0,491.5,35930,23357.0,19.7,0.0,0,46.0,43.5,46.9,0.0254,47.2,13.4,34.4,40.977034120734906,0.7,37.6,9.9,46.9,14.7,55.2,38.5,30.5,42.9,22.7,53.33558093,24.78542709025,0.155927346,1.420203127,46.87668573,3.58004827,177.0,928,33,2,6
"Lincoln County, Wisconsin",196.0,78.0,498.7,48881,27980.0,10.9,0.0,5,46.1,45.5,46.9,2.22,57.2,13.1,41.6,40.977034120734906,5.0,40.5,10.9,59.6,6.1,74.7,54.9,49.4,36.1,15.5,96.95962667,0.51969172,0.431308775,0.289896062,53.43425397,3.410283316,184.4,876,49,0,0
"Meagher County, Montana",18.0,6.0,570.7874999999999,36903,1830.0,18.0,0.0,0,49.6,51.900000000000006,44.2,2.47,55.1,34.9,40.6,40.977034120734906,2.8,39.7,18.8,55.8,3.9,57.7,40.7,24.7,41.3,19.9,98.47207587,0.0,0.474183351,0.0,52.04755614,3.899721448,198.6,958,26,3,3
"Blaine County, Oklahoma",62.0,24.0,472.6,44309,9833.0,18.4,0.0,3,41.1,37.7,45.5,2.25,50.8,29.9,25.0,40.977034120734906,3.3,39.4,12.2,43.0,3.0,65.1,44.7,36.3,41.1,19.9,78.80733945,5.616717635,0.265035678,3.628950051,49.58100559,2.110199297,180.2,138,36,2,8
"Finney County, Kansas",1192.5,43.0,453.5494221,48609,37118.0,18.8,209.76802446875,5,30.4,29.3,31.4,2.9,52.6,26.7,33.9,35.6,3.8,23.1,12.4,70.1,4.6,64.5,53.3,48.6,28.8,17.7,75.70624512,2.326771335,2.680286200625,5.051674124625,52.00793651,8.186469585,150.1,508,16,0,7
"Fort Bend County, Texas",1192.5,329.875,399.0,72741,153227.875,8.8,34.91195902,8,35.5,34.6,36.3,3.0199999999999996,58.7,15.2,28.8,40.977034120734906,8.8,17.5,26.150000000000002,63.7,5.1,74.0,66.2,60.0,17.3,9.8,52.50671775,20.84468147,2.680286200625,5.051674124625,65.81954333,5.338507619,133.4,520,43,2,8
"Fairfield County, Ohio",720.0,272.0,459.5,59921,151408.0,9.6,209.76802446875,7,39.0,37.8,40.2,2.66,55.6,17.1,39.5,40.977034120734906,7.3,34.4,17.5,59.7,6.9,74.3,60.5,55.9,30.5,16.4,89.44015237,6.432748538,1.368099147,0.494929986,57.35753743,5.968296134,173.4,495,35,0,0
"Phillips County, Montana",29.0,10.0,456.8,41595,4169.0,15.7,0.0,2,47.9,45.6,49.1,2.26,60.8,20.0,30.2,40.977034120734906,4.4,37.3,15.3,52.5,6.3,62.5,41.0,29.2,35.2,13.6,87.20902328,0.0,0.0,0.719942405,55.58628319,9.37468615325,151.2,1160,26,3,3
"Sweet Grass County, Montana",25.0,10.0,473.1,45000,3634.0,12.0,0.0,3,46.1,44.2,48.8,2.55,62.4,28.6,30.8,40.7,0.0,38.1,20.0,54.15264248704664,0.9,72.5,54.2,42.1,33.6,14.6,95.95375723,0.192678227,0.715661987,0.0,62.55319149,9.191759113,165.6,1446,26,3,3
"Washington County, Florida",108.0,64.0,356.3,36482,24687.0,20.0,0.0,0,40.9,39.5,43.1,2.66,46.6,26.3,38.7,40.977034120734906,0.0,41.3,6.7,41.0,11.5,54.0,37.0,30.6,47.8,27.0,79.6581266,15.17316984,0.138048642,0.665881684,50.38806694,5.908289242,209.1,1577,9,2,6
"Clay County, Alabama",87.0,36.0,477.4,35940,13555.0,19.5,0.0,0,43.8,43.2,45.1,2.45,52.3,18.9,40.0,40.977034120734906,3.4,36.3,5.8,47.4,9.4,60.3,40.6,34.2,42.5,21.6,81.73893773,14.50099727,0.0,1.418334934,50.80273113,5.245114844,190.8,309,0,2,1
"Daviess County, Kentucky",597.0,234.0,524.8,43390,99259.0,15.0,90.67187862,3,39.1,37.2,40.7,0.0248,52.7,11.3,33.4,40.977034120734906,7.6,37.8,11.8,57.2,6.8,68.6,53.4,47.7,35.8,19.3,91.54757418,4.516516761,0.914711784,0.551068013,51.10805481,4.970419505,199.4,399,17,2,1
"Okeechobee County, Florida",216.0,101.0,440.9,37065,39469.0,25.9,0.0,0,39.9,39.2,41.2,2.77,45.8,36.9,35.2,25.5,2.4,37.0,7.0,42.0,11.8,43.9,30.0,25.3,46.5,29.2,85.42860782,9.007769711,0.96802955,2.741052095,48.67392304,4.691483937,203.3,1088,9,2,6
"Montgomery County, North Carolina",154.0,54.0,447.6,38530,27548.0,21.1,36.30027588,1,41.1,39.7,42.3,2.52,48.8,17.9,45.0,40.977034120734906,3.1,30.0,10.6,47.5,10.5,51.5,38.7,31.6,40.7,25.2,77.21459367,18.48121445,1.565160683,1.336908083,47.12882509,5.65466173,153.3,1004,33,2,6
"Williamson County, Tennessee",788.0,232.0,443.4,72741,153227.875,5.6,118.1072603,8,38.9,37.9,39.6,2.86,66.0,16.2,30.4,40.977034120734906,15.849999999999998,16.4,26.150000000000002,65.5,4.2,86.6,69.85,64.0,16.5,7.4,89.77218033,4.374899727,2.680286200625,0.64074282,66.76097526625,4.474464442,139.0,1626,42,2,1
"Polk County, Arkansas",116.0,57.0,396.4,33127,20216.0,22.0,0.0,9,43.1,42.4,44.8,2.56,51.3,19.2,39.5,40.6,0.8,39.0,7.8,46.3,9.0,47.1,29.0,22.5,52.7,30.9,92.74700452,0.206246317,0.427224514,2.175407582,49.52597649,6.71641791,187.2,1185,3,2,8
"Greene County, Arkansas",197.0,94.0,414.1,42572,44196.0,16.3,0.0,2,38.3,37.1,39.5,2.56,53.1,20.5,40.2,40.977034120734906,3.5,43.1,10.2,52.0,9.0,58.7,48.45377358490566,37.7,41.1,23.6,96.22193536,0.917431193,0.133696003,0.786040293,53.29097231,5.73167141,194.5,603,3,2,8
"Red Lake County, Minnesota",1192.5,9.0,453.5494221,48188,4055.0,9.2,0.0,5,42.3,41.5,42.9,2.43,57.5,12.9,34.9,40.977034120734906,8.6,40.9,11.8,65.8,3.5,72.9,55.9,49.0,36.0,18.6,94.97660675,0.664860872,0.270869244,0.911105639,54.60565924,9.37468615325,157.6,1236,23,0,7
"Wayne County, Nebraska",39.0,15.0,392.0,53290,9367.0,13.6,0.0,6,30.1,27.2,32.2,2.33,53.9,3.6,17.7,40.977034120734906,2.4,20.5,25.8,66.8,3.0,82.7,66.6,57.2,22.2,9.1,95.25729443,3.342175066,0.021220159,0.732095491,58.74285714,5.981533521,142.1,1586,27,0,7
"Walker County, Alabama",429.0,199.0,495.0,37245,65294.0,23.5,30.63068582,0,42.4,41.4,43.6,2.54,51.0,16.9,34.4,40.977034120734906,4.3,36.5,6.5,45.4,11.4,62.4,44.4,39.5,40.2,19.9,91.11690912,5.765817696,0.373162629,0.571879314,50.94523865,5.931679153,231.3,1558,0,2,1
"Crosby County, Texas",26.0,14.0,334.7,36627,5977.0,24.1,0.0,0,38.2,37.4,38.6,2.71,53.8,26.7,41.0,32.4,0.0,30.7,9.2,54.7,10.0,43.8,33.6,28.0,40.3,28.3,89.99500583,3.878808057,0.0,3.712335608,52.67245318,4.238618524,174.1,373,43,2,8
"McLean County, North Dakota",70.0,22.0,515.6,56616,9744.0,10.1,0.0,7,47.1,47.0,47.5,2.18,64.2,20.2,30.5,38.5,10.8,33.8,15.0,58.6,1.6,78.0,55.9,43.4,31.7,11.1,91.08030896,0.084647127,0.126970691,0.402073855,58.05384979,6.094022055,153.1,951,34,0,7
"Darlington County, South Carolina",369.0,168.0,451.3,35640,67548.0,25.3,0.0,0,40.8,39.0,42.2,2.52,45.1,21.3,33.6,38.9,6.1,36.5,11.6,48.1,15.9,55.5,41.9,37.6,40.9,24.6,56.63260799,24.78542709025,0.593327641,0.472600925,43.48336299,6.092582124,206.8,395,40,2,6
"Iosco County, Michigan",186.0,93.0,406.2,37122,25345.0,19.0,0.0,0,53.55000000000001,51.6,52.5,2.2,52.2,25.2,32.4,40.977034120734906,2.2,40.0,10.0,40.4,12.1,61.4,34.2,29.4,53.2,23.4,96.14582103,0.625959608,0.51966458,0.141726704,48.10896588,4.012841091,193.4,725,22,0,0
"Bristol County, Massachusetts",1192.5,329.875,496.2,57732,153227.875,12.4,39.51348128,7,40.6,39.2,41.8,2.53,46.5,12.9,33.2,40.977034120734906,10.8,30.2,16.6,59.9,9.0,70.5,48.45377358490566,51.1,39.1,21.9,87.1416864,3.698691844,2.072316707,4.169237087,46.67333242,4.63936694,173.9,174,21,1,4
"Haines Borough, Alaska",13.0,4.0,413.3,67260,2534.0,9.8,0.0,8,45.5,45.6,45.3,2.12,55.3,0.5,57.800000000000004,25.6,1.4,27.7,24.0,66.8,3.0,60.4,47.6,39.4,24.4,9.3,80.546875,0.0390625,2.680286200625,0.5078125,47.78911565,5.37428023,126.3,624,1,3,5
"Taylor County, Kentucky",157.0,64.0,524.1,34633,25420.0,26.7,0.0,0,39.2,37.5,40.7,2.46,45.6,9.6,39.8,40.977034120734906,4.1,40.6,8.1,51.8,9.6,55.7,40.0,34.6,44.1,25.9,91.81770896,4.009122554,0.920257672,0.204057136,45.73340196,4.008328995,205.0,1460,17,2,1
"Tate County, Mississippi",141.0,64.0,474.6,40975,28296.0,18.5,0.0,2,36.7,34.7,38.3,2.67,44.8,19.8,30.6,40.977034120734906,1.7,29.6,11.3,51.4,10.0,60.6,46.2,40.0,36.3,20.6,67.07372866,24.78542709025,0.362484603,0.464543375,46.8612555,5.503910285,215.5,1459,24,2,1
"Montgomery County, Ohio",1192.5,329.875,451.9,42994,153227.875,19.7,209.76802446875,3,39.4,37.5,41.2,2.32,44.0,15.7,26.7,40.977034120734906,7.9,28.8,15.3,54.15264248704664,9.4,64.7,48.45377358490566,44.3,37.8,22.4,73.67239767,20.6509256,1.973535071,0.686821679,40.44286375,5.362001513,186.9,1004,35,0,0
"Jackson County, North Carolina",213.0,84.0,458.4,38130,41265.0,23.5,0.0,1,36.8,34.8,38.0,2.33,45.1,4.7,15.1,40.977034120734906,5.4,27.6,17.5,51.1,6.2,65.1,49.3,40.8,32.9,16.2,83.30638048,3.092227776,0.867391944,1.604920122,46.28352971,3.120443278,177.2,741,33,2,6
"Carroll County, Mississippi",57.0,28.0,401.5,38219,10243.0,17.9,0.0,1,44.6,43.4,47.0,2.75,53.1,35.1,31.8,40.977034120734906,5.0,37.3,7.8,43.7,11.9,53.6,39.0,33.5,45.3,28.4,64.828787,24.78542709025,0.241826272,0.0,58.25663238,3.765060241,191.7,237,24,2,1
"Concordia Parish, Louisiana",116.0,52.0,480.4,31835,20142.0,30.9,0.0,9,38.3,35.5,41.2,2.33,42.8,26.8,36.0,40.977034120734906,5.6,41.3,8.0,44.4,11.7,49.3,36.9,32.8,34.3,18.7,57.88547117,24.78542709025,0.14670644,0.195608587,41.18541033,2.773207991,216.1,343,18,2,8
"Moody County, South Dakota",32.0,14.0,403.5,53654,6430.0,12.3,0.0,6,40.7,39.9,42.2,2.3,56.0,22.4,17.7,40.977034120734906,15.849999999999998,33.8,18.0,67.6,6.1,71.7,53.5,40.0,31.6,15.9,79.85712067,0.760987731,1.692809442,0.559093027,52.1074226,9.37468615325,166.0,1007,41,0,7
"Jones County, Georgia",150.0,50.0,472.1,51749,28494.0,14.5,0.0,6,39.4,37.8,40.7,2.76,52.5,18.9,40.7,40.977034120734906,1.8,37.3,12.2,54.1,9.5,65.1,52.6,47.7,31.8,18.6,72.58333913,24.78542709025,0.741178927,0.114830538,56.32384273,3.929500144,162.1,761,10,2,6
"Lawrence County, Alabama",198.0,78.0,487.4,41574,33115.0,16.6,0.0,2,41.7,40.8,42.5,2.46,54.4,16.1,37.9,40.977034120734906,6.8,40.6,7.7,47.0,9.8,66.5,48.45377358490566,43.8,36.4,18.9,77.3477044,11.45715477,0.11016495,0.059548621,52.38235946,4.830100247,193.3,852,0,2,1
"Darke County, Ohio",293.0,128.0,439.3,46610,52076.0,12.2,209.76802446875,4,41.8,40.1,43.1,2.48,56.3,13.9,43.2,40.977034120734906,8.4,49.9,7.7,57.9,7.6,70.1,53.7,47.5,35.3,18.7,97.64687906,0.643670257,0.311330125,0.206280083,54.6273664,6.68786915,179.6,394,35,0,0
"Lewis County, New York",154.0,59.0,470.1,47542,26957.0,14.3,209.76802446875,4,41.4,40.4,42.3,0.0254,56.0,18.5,35.1,40.977034120734906,9.0,45.3,8.7,55.6,8.3,68.3,52.2,45.9,36.1,19.4,96.8035688,0.918006194,0.446099395,0.645185076,56.38106082,5.441478439,173.6,870,32,1,2
"Calvert County, Maryland",406.0,153.0,444.5,72741,90595.0,7.2,0.0,8,40.6,39.8,41.7,2.87,52.7,8.1,38.4,40.977034120734906,8.6,31.5,17.4,63.9,7.6,82.1,66.2,58.4,24.3,11.0,81.8696318,12.7072375,1.401558027,0.489380119,57.54132563,3.454078056,175.2,219,20,2,6
"Lafayette County, Mississippi",180.0,70.0,441.6,40797,53154.0,25.9,112.8795575,2,28.5,28.1,29.3,2.65,36.3,4.3,16.1,40.977034120734906,8.7,20.9,21.7,52.8,8.4,73.5,48.45377358490566,47.3,25.1,13.6,71.99867107,24.02235729,1.932810882,0.570658016,40.60228453,4.979333506,168.3,829,24,2,1
"Adams County, Indiana",162.0,63.0,432.5,50172,34980.0,15.4,0.0,5,33.8,32.3,36.2,2.8,58.4,33.9,35.2,40.977034120734906,5.7,44.1,9.9,60.3,6.2,61.8,48.6,42.9,26.4,12.8,97.53767104,0.698573985,0.31464696,0.868887478,58.46671592,9.37468615325,159.3,5,14,0,0
"Faulkner County, Arkansas",455.0,173.0,449.0,51436,121552.0,14.7,0.0,6,31.6,31.1,32.1,2.65,49.0,8.7,23.8,40.977034120734906,10.9,30.6,18.0,61.0,6.6,69.0,48.45377358490566,44.6,29.0,16.4,84.09626036,11.30187778,1.271126082,1.045725346,51.07628923,4.772020566,174.0,502,3,2,8
"Jefferson County, Oklahoma",42.0,21.0,470.4,32645,6276.0,23.0,0.0,9,42.4,40.7,44.1,2.5,52.4,19.4,55.6,40.977034120734906,1.9,44.8,8.5,50.0,6.5,48.6,48.45377358490566,29.1,43.9,26.0,83.42018001,0.694773409,0.094741829,4.058108321,48.88709025,6.331168831,231.3,746,36,2,8
"Wagoner County, Oklahoma",336.0,137.0,420.3,58921,76559.0,9.8,0.0,7,38.4,37.9,39.0,2.74,57.5,20.6,39.3,40.977034120734906,5.9,35.3,16.2,59.2,6.0,67.0,53.0,47.1,31.3,16.7,76.02764256,3.556127389,1.258770941,1.09827433,58.88459857,4.655824075,177.5,1553,36,2,8
"Johnson County, Georgia",46.0,20.0,384.8,29818,9656.0,30.4,209.76802446875,9,39.6,39.1,40.7,2.8,42.0,30.0,35.8,40.977034120734906,1.5,39.3,5.1,48.3,9.0,52.2,40.4,34.1,39.8,24.8,62.57913008,24.78542709025,1.848070247,0.020420666,48.98454077,2.640934485,167.8,759,10,2,6
"Pottawatomie County, Kansas",1192.5,36.0,453.5494221,65373,23298.0,10.0,0.0,8,34.7,34.7,34.6,2.72,62.3,9.2,35.0,40.977034120734906,6.5,31.2,21.2,64.8,3.7,80.4,66.0,52.1,23.8,10.7,94.08618785,1.290607735,0.901657459,0.685082873,62.60986328,8.095893103,153.9,1194,16,0,7
"Newton County, Georgia",431.0,161.0,476.0,48058,105473.0,19.4,0.0,5,53.55000000000001,33.5,37.2,2.92,44.4,22.2,33.9,40.977034120734906,3.2,32.0,13.7,56.0,11.8,60.6,48.45377358490566,42.8,33.6,20.9,53.90910419,24.78542709025,1.049247406,0.489064251,47.2359343,6.215613383,182.4,1051,10,2,6
"Upshur County, West Virginia",142.0,60.0,453.7,38387,24758.0,19.7,0.0,1,41.8,41.2,42.5,2.57,51.5,9.1,39.1,40.977034120734906,6.1,48.4,9.3,48.2,8.0,59.7,45.0,41.3,40.2,23.3,97.41449511,1.099348534,0.236156352,0.052931596,53.55768173,5.300938708,189.5,1525,48,2,6
"Emmet County, Iowa",61.0,25.0,426.9,47342,9769.0,11.3,0.0,4,41.5,40.0,42.7,2.23,53.1,20.8,21.7,40.977034120734906,3.2,34.6,12.1,61.9,4.6,69.2,53.7,44.1,34.3,16.8,96.55137642,1.502470505,0.171422809,0.383180397,50.37394451,4.356151269,160.2,483,15,0,7
"Pecos County, Texas",51.0,19.0,323.1,44817,16203.0,17.8,0.0,3,35.8,36.0,34.3,3.0199999999999996,49.4,30.0,34.1,40.977034120734906,7.0,35.2,6.6,52.0,4.8,64.1,54.0,50.7,23.9,12.7,84.79787436,4.289238945,0.158157778,5.051674124625,55.31228394,5.522288756,129.0,1144,43,2,8
"Anderson County, South Carolina",1069.0,329.875,475.4,43124,153227.875,16.7,209.76802446875,3,40.5,39.7,41.6,2.55,52.0,20.9,30.1,40.977034120734906,6.6,31.5,12.6,53.7,9.2,63.0,49.1,44.1,35.2,19.8,80.07217007,16.38626677,0.856104385,0.74784928,51.34890507,6.330413359,177.3,33,40,2,6
"East Baton Rouge Parish, Louisiana",1192.5,329.875,487.1,46831,153227.875,18.4,209.76802446875,4,33.2,31.7,34.7,2.57,39.0,12.8,22.8,40.977034120734906,11.8,26.7,21.6,60.9,7.6,65.9,55.2,47.8,30.3,19.0,48.64130068,24.78542709025,2.680286200625,0.851154737,38.79198202,4.474235159,178.8,458,18,2,8
"Ohio County, West Virginia",308.0,123.0,500.9,40195,43066.0,18.4,209.76802446875,1,43.3,41.3,45.1,2.24,45.2,8.9,26.7,40.977034120734906,8.1,34.5,18.7,56.0,5.5,70.9,48.45377358490566,47.9,36.2,16.8,93.13655843,4.152439444,0.850195935,0.288745789,42.92698827,3.257226644,184.4,1085,48,2,6
"Union County, Ohio",221.0,77.0,459.6,69900,54277.0,7.7,0.0,8,38.1,38.2,38.1,2.73,56.7,13.6,41.4,40.977034120734906,11.5,36.8,17.9,61.7,4.2,79.3,66.9,62.9,24.4,12.8,92.21993641,2.332148869,2.680286200625,0.35720965,61.70039607,5.668411867,165.7,1523,35,0,0
"Wharton County, Texas",202.0,83.0,424.5,44110,41486.0,16.8,0.0,3,37.3,35.7,37.9,2.77,49.5,16.7,46.6,40.977034120734906,5.3,33.6,9.5,58.9,6.6,54.7,45.7,40.6,32.9,21.9,82.86884451,14.38542071,0.055738658,1.899961225,47.5137372,5.69874932,173.1,1603,43,2,8
"Wakulla County, Florida",143.0,63.0,456.7,51642,31535.0,15.1,0.0,6,40.0,39.5,40.3,2.57,46.0,27.3,32.8,40.977034120734906,0.1,39.4,11.6,50.6,9.3,67.5,52.8,46.7,31.7,17.7,81.85877666,15.47481367,0.407992804,0.449755847,49.25638387,2.534634761,209.3,1556,9,2,6
"Santa Cruz County, Arizona",149.0,68.0,296.2,37465,46461.0,23.6,0.0,1,36.5,33.5,38.9,3.0199999999999996,53.1,25.2,27.5,40.977034120734906,5.9,25.3,14.6,49.1,11.3,49.5,32.7,28.0,44.6,27.9,79.75484885,0.350519406,0.989951777,5.051674124625,53.67536949,6.643259725,132.8,1322,2,3,3
"Dawson County, Georgia",124.0,45.0,473.3,57491,23312.0,11.8,0.0,7,41.5,41.2,42.1,2.74,57.1,22.5,20.1,40.977034120734906,3.3,29.0,19.6,53.3,8.5,67.7,54.2,47.5,30.3,15.4,94.98081418,0.555727076,0.50721122,1.658360164,59.5762815,6.774789571,179.0,403,10,2,6
